ID	RPM	RPM
EfM3.075780	17.3784196614	0
EfM3.075790	63.1111029809	0
EfM3.075840	66.7697176464	0
EfM3.075850	22.4090148265	0
EfM3.075870	87.3494251402	0
EfM3.075920	0.914653666389	0
EfM3.075930	29.7262441576	0
EfM3.075950	0	0
EfM3.075990	10.9758439967	0
EfM3.076010	4.57326833195	0
EfM3.076020	9.60386349709	0
EfM3.076030	0	0
EfM3.076040	0	0
EfM3.076050	2.74396099917	0
EfM3.076130	0	0
EfM3.076150	3.65861466556	0
EfM3.076160	3.65861466556	0
EfM3.076180	1.37198049958	0
EfM3.076200	34.7568393228	0
EfM3.076250	60.3671419817	0
EfM3.076290	0	0
EfM3.076300	51.677932151	0
EfM3.076310	43.9033759867	0
EfM3.076330	94.2093276381	0
EfM3.076340	53.0499126506	0
EfM3.076360	19.6650538274	0
EfM3.076380	11.4331708299	0
EfM3.076390	25.1529758257	0
EfM3.076400	16.463765995	0
EfM3.076460	5.48792199834	0
EfM3.076500	2.28663416597	0
EfM3.076550	11.4331708299	0
EfM3.076600	63.1111029809	0
EfM3.076610	77.7455616431	0
EfM3.076630	6.85990249792	0
EfM3.076650	0.457326833195	0
EfM3.076670	9.60386349709	0
EfM3.076690	63.5684298141	0
EfM3.076730	25.6103026589	0
EfM3.076780	0.457326833195	0
EfM3.076810	28.8115904913	0
EfM3.076850	5.94524883153	0
EfM3.076880	41.1594149875	0
EfM3.076930	26.9822831585	0
EfM3.076940	5.03059516514	0
EfM3.076960	1.37198049958	0
EfM3.076970	15.0917854954	0
EfM3.077010	74.0869469775	0
EfM3.077100	27.8969368249	0
EfM3.077120	7.31722933111	0
EfM3.077125	2.28663416597	0
EfM3.077130	19.6650538274	0
EfM3.077140	5.03059516514	0
EfM3.077280	1.37198049958	0
EfM3.077300	22.4090148265	0
EfM3.077330	18.750400161	0
EfM3.077370	14.177131829	0
EfM3.077390	1.37198049958	0
EfM3.077400	16.463765995	0
EfM3.077430	0	0
EfM3.077440	2.74396099917	0
EfM3.077450	1.37198049958	0
EfM3.077490	5.94524883153	0
EfM3.077500	42.9887223203	0
EfM3.077530	36.5861466556	0
EfM3.077620	5.94524883153	0
EfM3.077630	0.914653666389	0
EfM3.077640	26.0676294921	0
EfM3.077670	26.0676294921	0
EfM3.077680	11.8904976631	0
EfM3.077710	32.0128783236	0
EfM3.077730	14.6344586622	0
EfM3.077790	0.457326833195	0
EfM3.077910	60.3671419817	0
EfM3.078000	22.4090148265	0
EfM3.078050	8.6892098307	0
EfM3.078110	3.65861466556	0
EfM3.078120	0	0
EfM3.078130	0.457326833195	0
EfM3.078160	0	0
EfM3.078240	26.9822831585	0
EfM3.078260	10.5185171635	0
EfM3.078270	33.3848588232	0
EfM3.078290	1.82930733278	0
EfM3.078300	36.5861466556	0
EfM3.078320	0	0
EfM3.078330	50.3059516514	0
EfM3.078360	15.5491123286	0
EfM3.078380	1.82930733278	0
EfM3.078520	15.0917854954	0
EfM3.078590	12.3478244963	0
EfM3.078620	1.82930733278	0
EfM3.078630	60.8244688149	0
EfM3.078730	13.7198049958	0
EfM3.078750	1.37198049958	0
EfM3.078760	42.0740686539	0
EfM3.078770	3.20128783236	0
EfM3.078790	33.8421856564	0
EfM3.078800	0	0
EfM3.078810	23.7809953261	0
EfM3.078820	47.104663819	0
EfM3.078840	25.6103026589	0
EfM3.078850	23.7809953261	0
EfM3.078880	5.94524883153	0
EfM3.078890	0.914653666389	0
EfM3.078940	80.0321958091	0
EfM3.078980	30.1835709908	0
EfM3.078990	25.1529758257	0
EfM3.079030	1.37198049958	0
EfM3.079060	52.5925858174	0
EfM3.079070	7.77455616431	0
EfM3.079090	15.5491123286	0
EfM3.079130	14.177131829	0
EfM3.079160	46.6473369859	0
EfM3.079170	27.4396099917	0
EfM3.079180	60.3671419817	0
EfM3.079190	16.9210928282	0
EfM3.079210	7.77455616431	0
EfM3.079220	8.2318829975	0
EfM3.079250	12.8051513294	0
EfM3.079260	21.9516879933	0
EfM3.079350	40.2447613211	0
EfM3.079360	0.457326833195	0
EfM3.079370	55.7938736497	0
EfM3.079380	1.37198049958	0
EfM3.079400	5.48792199834	0
EfM3.079410	3.20128783236	0
EfM3.079420	0	0
EfM3.079490	57.1658541493	0
EfM3.079540	7.31722933111	0
EfM3.079570	0.914653666389	0
EfM3.079580	4.11594149875	0
EfM3.079610	0.457326833195	0
EfM3.079620	6.40257566472	0
EfM3.079660	38.4154539883	0
EfM3.079680	42.0740686539	0
EfM3.079690	56.2512004829	0
EfM3.079700	7.31722933111	0
EfM3.079710	18.2930733278	0
EfM3.079770	6.85990249792	0
EfM3.079790	32.4702051568	0
EfM3.079800	11.8904976631	0
EfM3.079810	22.8663416597	0
EfM3.079840	44.3607028199	0
EfM3.079910	37.500800322	0
EfM3.079920	25.6103026589	0
EfM3.079940	38.4154539883	0
EfM3.080060	49.8486248182	0
EfM3.080190	5.03059516514	0
EfM3.080200	0.914653666389	0
EfM3.080260	27.8969368249	0
EfM3.080330	32.92753199	0
EfM3.080340	14.6344586622	0
EfM3.080360	21.4943611601	0
EfM3.080370	34.7568393228	0
EfM3.080390	58.9951614821	0
EfM3.080410	21.037034327	0
EfM3.080420	7.77455616431	0
EfM3.080430	19.6650538274	0
EfM3.080440	0	0
EfM3.080520	36.5861466556	0
EfM3.080550	0.457326833195	0
EfM3.080560	6.40257566472	0
EfM3.080620	31.5555514904	0
EfM3.080700	16.9210928282	0
EfM3.080710	6.85990249792	0
EfM3.080720	27.8969368249	0
EfM3.080770	5.48792199834	0
EfM3.080780	27.8969368249	0
EfM3.080830	22.4090148265	0
EfM3.080840	48.4766443186	0
EfM3.080860	3.20128783236	0
EfM3.080890	33.8421856564	0
EfM3.080970	11.8904976631	0
EfM3.081020	28.8115904913	0
EfM3.081030	24.6956489925	0
EfM3.081050	13.2624781626	0
EfM3.081060	37.9581271552	0
EfM3.081110	48.0193174854	0
EfM3.081140	32.4702051568	0
EfM3.081160	14.6344586622	0
EfM3.081180	0	0
EfM3.081190	0	0
EfM3.081200	0	0
EfM3.081210	0	0
EfM3.081220	8.6892098307	0
EfM3.081250	49.391297985	0
EfM3.081290	13.2624781626	0
EfM3.081300	37.0434734888	0
EfM3.081320	1.37198049958	0
EfM3.081325	5.48792199834	0
EfM3.081370	26.9822831585	0
EfM3.081380	85.0627909742	0
EfM3.081400	12.3478244963	0
EfM3.081420	0	0
EfM3.081440	22.8663416597	0
EfM3.081490	9.60386349709	0
EfM3.081520	1.37198049958	0
EfM3.081540	48.4766443186	0
EfM3.081640	70.8856591452	0
EfM3.081670	78.6602153095	0
EfM3.081710	0	0
EfM3.081720	26.5249563253	0
EfM3.081770	16.0064391618	0
EfM3.081840	8.6892098307	0
EfM3.081860	26.9822831585	0
EfM3.081870	52.1352589842	0
EfM3.081910	2.74396099917	0
EfM3.081940	69.9710054788	0
EfM3.082080	9.60386349709	0
EfM3.082090	0	0
EfM3.082100	0	0
EfM3.082110	0	0
EfM3.082120	0	0
EfM3.082130	1.37198049958	0
EfM3.082150	1.37198049958	0
EfM3.082170	1.82930733278	0
EfM3.082180	0	0
EfM3.082190	53.964566317	0
EfM3.082200	53.964566317	0
EfM3.082250	20.5797074938	0
EfM3.082270	22.8663416597	0
EfM3.082300	13.2624781626	0
EfM3.082470	3.20128783236	0
EfM3.082500	13.7198049958	0
EfM3.082570	2.28663416597	0
EfM3.082580	5.48792199834	0
EfM3.082610	19.6650538274	0
EfM3.082620	21.037034327	0
EfM3.082650	3.65861466556	0
EfM3.082680	2.74396099917	0
EfM3.082700	49.8486248182	0
EfM3.082710	30.640897824	0
EfM3.082720	20.5797074938	0
EfM3.082760	32.0128783236	0
EfM3.082770	37.9581271552	0
EfM3.002410	65.85506398	33.0300077621
EfM3.009640	32.92753199	16.515003881
EfM3.012000	32.92753199	16.515003881
EfM3.021380	32.92753199	16.515003881
EfM3.031350	32.92753199	16.515003881
EfM3.038490	65.85506398	33.0300077621
EfM3.045860	32.92753199	16.515003881
EfM3.049460	65.85506398	33.0300077621
EfM3.052180	32.92753199	16.515003881
EfM3.061000	32.92753199	16.515003881
EfM3.069260	65.85506398	33.0300077621
EfM3.070240	65.85506398	33.0300077621
EfM3.082400	32.92753199	16.515003881
EfM3.040090	98.78259597	49.5450116431
EfM3.078600	164.63765995	82.5750194051
EfM3.033330	197.107865107	99.0900232862
EfM3.024400	98.3252691368	49.5450116431
EfM3.033310	196.650538274	99.0900232862
EfM3.051610	98.3252691368	49.5450116431
EfM3.082070	294.975807411	148.635034929
EfM3.012200	41.6167418207	82.5750194051
EfM3.037850	41.6167418207	82.5750194051
EfM3.022110	163.723006284	82.5750194051
EfM3.036410	163.723006284	82.5750194051
EfM3.022970	261.590948587	132.120031048
EfM3.033300	65.3977371468	33.0300077621
EfM3.042360	65.3977371468	33.0300077621
EfM3.057080	65.3977371468	33.0300077621
EfM3.078420	65.3977371468	33.0300077621
EfM3.011530	33.3848588232	66.0600155241
EfM3.039600	97.8679423036	49.5450116431
EfM3.046540	97.8679423036	49.5450116431
EfM3.063670	97.8679423036	49.5450116431
EfM3.076100	97.8679423036	49.5450116431
EfM3.056020	227.748762931	115.605027167
EfM3.052150	25.1529758257	49.5450116431
EfM3.072380	25.1529758257	49.5450116431
EfM3.002520	64.9404103136	33.0300077621
EfM3.006370	64.9404103136	33.0300077621
EfM3.018320	64.9404103136	33.0300077621
EfM3.020650	32.4702051568	16.515003881
EfM3.022870	97.4106154705	49.5450116431
EfM3.028080	32.4702051568	16.515003881
EfM3.029020	32.4702051568	16.515003881
EfM3.033220	64.9404103136	33.0300077621
EfM3.035350	32.4702051568	16.515003881
EfM3.036700	64.9404103136	33.0300077621
EfM3.038280	32.4702051568	16.515003881
EfM3.047430	32.4702051568	16.515003881
EfM3.054540	32.4702051568	16.515003881
EfM3.055040	64.9404103136	33.0300077621
EfM3.055450	64.9404103136	33.0300077621
EfM3.055580	129.880820627	66.0600155241
EfM3.056120	32.4702051568	16.515003881
EfM3.078700	259.761641255	132.120031048
EfM3.081590	64.9404103136	33.0300077621
EfM3.018440	42.0740686539	82.5750194051
EfM3.080750	58.9951614821	115.605027167
EfM3.010100	129.423493794	66.0600155241
EfM3.034280	226.376782431	115.605027167
EfM3.031000	323.330071069	165.15003881
EfM3.040370	96.9532886373	49.5450116431
EfM3.011510	64.4830834804	33.0300077621
EfM3.015850	64.4830834804	33.0300077621
EfM3.029830	64.4830834804	33.0300077621
EfM3.031530	128.966166961	66.0600155241
EfM3.036150	64.4830834804	33.0300077621
EfM3.060910	128.966166961	66.0600155241
EfM3.067060	128.966166961	66.0600155241
EfM3.077870	64.4830834804	33.0300077621
EfM3.002890	16.9210928282	33.0300077621
EfM3.006870	16.9210928282	33.0300077621
EfM3.009570	16.9210928282	33.0300077621
EfM3.022750	16.9210928282	33.0300077621
EfM3.036310	16.9210928282	33.0300077621
EfM3.062850	16.9210928282	33.0300077621
EfM3.003820	160.979045285	82.5750194051
EfM3.017650	96.4959618041	49.5450116431
EfM3.060380	385.526520383	198.180046572
EfM3.008040	59.4524883153	115.605027167
EfM3.012140	160.064391618	82.5750194051
EfM3.017000	32.0128783236	16.515003881
EfM3.018480	96.0386349709	49.5450116431
EfM3.027450	160.064391618	82.5750194051
EfM3.030680	32.0128783236	16.515003881
EfM3.036830	32.0128783236	16.515003881
EfM3.042710	64.0257566472	33.0300077621
EfM3.049160	32.0128783236	16.515003881
EfM3.051710	96.0386349709	49.5450116431
EfM3.052750	96.0386349709	49.5450116431
EfM3.056320	64.0257566472	33.0300077621
EfM3.056350	96.0386349709	49.5450116431
EfM3.061450	32.0128783236	16.515003881
EfM3.065580	96.0386349709	49.5450116431
EfM3.066710	32.0128783236	16.515003881
EfM3.069030	32.0128783236	16.515003881
EfM3.069880	352.14166156	181.665042691
EfM3.031960	25.6103026589	49.5450116431
EfM3.050970	179.272118612	346.815081502
EfM3.074950	51.2206053178	99.0900232862
EfM3.078480	159.607064785	82.5750194051
EfM3.035850	446.808316031	231.210054334
EfM3.046350	127.594186461	66.0600155241
EfM3.009390	95.5813081377	49.5450116431
EfM3.037650	95.5813081377	49.5450116431
EfM3.076570	95.5813081377	49.5450116431
EfM3.054660	68.5990249792	132.120031048
EfM3.014180	63.5684298141	33.0300077621
EfM3.017540	63.5684298141	33.0300077621
EfM3.034770	63.5684298141	33.0300077621
EfM3.045100	63.5684298141	33.0300077621
EfM3.053230	63.5684298141	33.0300077621
EfM3.058760	63.5684298141	33.0300077621
EfM3.070030	63.5684298141	33.0300077621
EfM3.073790	63.5684298141	33.0300077621
EfM3.080380	63.5684298141	33.0300077621
EfM3.034380	158.692411119	82.5750194051
EfM3.067970	317.384822237	165.15003881
EfM3.060030	412.508803542	214.695050453
EfM3.042340	348.940373727	181.665042691
EfM3.028900	95.1239813045	49.5450116431
EfM3.034790	475.619906522	247.725058215
EfM3.052450	95.1239813045	49.5450116431
EfM3.007360	126.679532795	66.0600155241
EfM3.035830	126.679532795	66.0600155241
EfM3.041210	126.679532795	66.0600155241
EfM3.011340	158.235084285	82.5750194051
EfM3.058920	442.235047699	231.210054334
EfM3.004430	31.5555514904	16.515003881
EfM3.006630	94.6666544713	49.5450116431
EfM3.006830	63.1111029809	33.0300077621
EfM3.010990	63.1111029809	33.0300077621
EfM3.015390	31.5555514904	16.515003881
EfM3.022590	126.222205962	66.0600155241
EfM3.023770	31.5555514904	16.515003881
EfM3.023840	31.5555514904	16.515003881
EfM3.028250	126.222205962	66.0600155241
EfM3.034180	31.5555514904	16.515003881
EfM3.037690	315.555514904	165.15003881
EfM3.039230	63.1111029809	33.0300077621
EfM3.041230	31.5555514904	16.515003881
EfM3.049470	63.1111029809	33.0300077621
EfM3.049680	189.333308943	99.0900232862
EfM3.049910	189.333308943	99.0900232862
EfM3.070070	63.1111029809	33.0300077621
EfM3.074810	31.5555514904	16.515003881
EfM3.013470	251.98708509	132.120031048
EfM3.044130	157.320430619	82.5750194051
EfM3.000740	125.764879129	66.0600155241
EfM3.070150	219.974206767	115.605027167
EfM3.026120	94.2093276381	49.5450116431
EfM3.031900	94.2093276381	49.5450116431
EfM3.074600	94.2093276381	49.5450116431
EfM3.052640	60.8244688149	115.605027167
EfM3.002150	17.3784196614	33.0300077621
EfM3.005610	17.3784196614	33.0300077621
EfM3.020230	8.6892098307	16.515003881
EfM3.024530	8.6892098307	16.515003881
EfM3.028070	17.3784196614	33.0300077621
EfM3.028170	8.6892098307	16.515003881
EfM3.028730	8.6892098307	16.515003881
EfM3.040510	17.3784196614	33.0300077621
EfM3.041760	17.3784196614	33.0300077621
EfM3.046930	17.3784196614	33.0300077621
EfM3.047530	8.6892098307	16.515003881
EfM3.047770	17.3784196614	33.0300077621
EfM3.059010	26.0676294921	49.5450116431
EfM3.066610	86.892098307	165.15003881
EfM3.067110	17.3784196614	33.0300077621
EfM3.081260	17.3784196614	33.0300077621
EfM3.010720	156.863103786	82.5750194051
EfM3.024600	156.863103786	82.5750194051
EfM3.012310	62.6537761477	33.0300077621
EfM3.016720	62.6537761477	33.0300077621
EfM3.019450	125.307552295	66.0600155241
EfM3.033760	125.307552295	66.0600155241
EfM3.063440	469.674657691	247.725058215
EfM3.022490	156.405776953	82.5750194051
EfM3.066760	250.157777757	132.120031048
EfM3.002790	93.7520008049	49.5450116431
EfM3.077740	187.50400161	99.0900232862
EfM3.066460	155.948450119	82.5750194051
EfM3.033190	342.995124896	181.665042691
EfM3.058420	218.144899434	115.605027167
EfM3.016820	52.5925858174	99.0900232862
EfM3.000900	93.2946739717	49.5450116431
EfM3.005030	124.392898629	66.0600155241
EfM3.007110	373.178695887	198.180046572
EfM3.008400	31.0982246572	16.515003881
EfM3.013720	31.0982246572	16.515003881
EfM3.019180	31.0982246572	16.515003881
EfM3.019800	93.2946739717	49.5450116431
EfM3.025160	31.0982246572	16.515003881
EfM3.026230	62.1964493145	33.0300077621
EfM3.030630	31.0982246572	16.515003881
EfM3.034360	31.0982246572	16.515003881
EfM3.037470	93.2946739717	49.5450116431
EfM3.038260	31.0982246572	16.515003881
EfM3.043930	31.0982246572	16.515003881
EfM3.046690	31.0982246572	16.515003881
EfM3.056040	31.0982246572	16.515003881
EfM3.061930	186.589347943	99.0900232862
EfM3.062030	93.2946739717	49.5450116431
EfM3.062390	62.1964493145	33.0300077621
EfM3.064320	62.1964493145	33.0300077621
EfM3.067310	31.0982246572	16.515003881
EfM3.070460	31.0982246572	16.515003881
EfM3.076590	93.2946739717	49.5450116431
EfM3.081340	62.1964493145	33.0300077621
EfM3.081970	31.0982246572	16.515003881
EfM3.082000	310.067592906	165.15003881
EfM3.058540	123.935571796	66.0600155241
EfM3.032840	35.214166156	66.0600155241
EfM3.081080	35.214166156	66.0600155241
EfM3.037010	92.8373471385	49.5450116431
EfM3.047700	92.8373471385	49.5450116431
EfM3.052840	339.793837064	181.665042691
EfM3.000690	61.7391224813	33.0300077621
EfM3.005650	123.478244963	66.0600155241
EfM3.010390	61.7391224813	33.0300077621
EfM3.011300	123.478244963	66.0600155241
EfM3.015830	61.7391224813	33.0300077621
EfM3.032710	308.695612406	165.15003881
EfM3.047220	61.7391224813	33.0300077621
EfM3.047580	61.7391224813	33.0300077621
EfM3.049900	61.7391224813	33.0300077621
EfM3.055290	61.7391224813	33.0300077621
EfM3.055820	61.7391224813	33.0300077621
EfM3.060880	61.7391224813	33.0300077621
EfM3.073930	61.7391224813	33.0300077621
EfM3.077690	61.7391224813	33.0300077621
EfM3.019540	26.5249563253	49.5450116431
EfM3.049480	26.5249563253	49.5450116431
EfM3.056740	106.099825301	198.180046572
EfM3.068550	26.5249563253	49.5450116431
EfM3.005330	215.858265268	115.605027167
EfM3.035120	215.858265268	115.605027167
EfM3.067020	553.822794999	297.270069858
EfM3.079330	123.020918129	66.0600155241
EfM3.075550	44.3607028199	82.5750194051
EfM3.076420	44.3607028199	82.5750194051
EfM3.074770	153.661815953	82.5750194051
EfM3.006710	184.302713777	99.0900232862
EfM3.072670	306.866305074	165.15003881
EfM3.002770	61.2817956481	33.0300077621
EfM3.006480	61.2817956481	33.0300077621
EfM3.009060	30.640897824	16.515003881
EfM3.009210	122.563591296	66.0600155241
EfM3.009290	30.640897824	16.515003881
EfM3.011500	30.640897824	16.515003881
EfM3.016600	30.640897824	16.515003881
EfM3.029130	30.640897824	16.515003881
EfM3.030080	30.640897824	16.515003881
EfM3.030890	30.640897824	16.515003881
EfM3.032140	30.640897824	16.515003881
EfM3.035330	30.640897824	16.515003881
EfM3.038180	61.2817956481	33.0300077621
EfM3.039190	30.640897824	16.515003881
EfM3.042500	61.2817956481	33.0300077621
EfM3.049520	61.2817956481	33.0300077621
EfM3.065500	61.2817956481	33.0300077621
EfM3.068500	30.640897824	16.515003881
EfM3.070630	245.127182592	132.120031048
EfM3.035600	153.20448912	82.5750194051
EfM3.002980	17.8357464946	33.0300077621
EfM3.020310	17.8357464946	33.0300077621
EfM3.047460	17.8357464946	33.0300077621
EfM3.052010	53.5072394838	99.0900232862
EfM3.061660	17.8357464946	33.0300077621
EfM3.078370	152.747162287	82.5750194051
EfM3.005790	91.4653666389	49.5450116431
EfM3.010960	182.930733278	99.0900232862
EfM3.014110	91.4653666389	49.5450116431
EfM3.035510	365.861466556	198.180046572
EfM3.066770	91.4653666389	49.5450116431
EfM3.071900	91.4653666389	49.5450116431
EfM3.017820	152.289835454	82.5750194051
EfM3.036350	304.579670908	165.15003881
EfM3.037400	152.289835454	82.5750194051
EfM3.041180	152.289835454	82.5750194051
EfM3.070770	44.8180296531	82.5750194051
EfM3.035310	60.8244688149	33.0300077621
EfM3.044040	243.29787526	132.120031048
EfM3.062500	60.8244688149	33.0300077621
EfM3.064700	60.8244688149	33.0300077621
EfM3.075610	243.29787526	132.120031048
EfM3.050650	215.400938435	396.360093145
EfM3.045400	273.024119417	148.635034929
EfM3.035710	91.0080398057	49.5450116431
EfM3.042610	91.0080398057	49.5450116431
EfM3.080230	91.0080398057	49.5450116431
EfM3.012940	26.9822831585	49.5450116431
EfM3.041990	121.191610797	66.0600155241
EfM3.031200	363.57483239	198.180046572
EfM3.004510	151.375181787	82.5750194051
EfM3.029200	211.742323769	115.605027167
EfM3.016070	241.92589476	132.120031048
EfM3.055670	36.1288198224	66.0600155241
EfM3.059520	36.1288198224	66.0600155241
EfM3.000890	90.5507129725	49.5450116431
EfM3.005740	90.5507129725	49.5450116431
EfM3.006600	60.3671419817	33.0300077621
EfM3.011110	90.5507129725	49.5450116431
EfM3.013200	60.3671419817	33.0300077621
EfM3.026910	30.1835709908	16.515003881
EfM3.027600	211.284996936	115.605027167
EfM3.027700	30.1835709908	16.515003881
EfM3.032040	60.3671419817	33.0300077621
EfM3.038380	150.917854954	82.5750194051
EfM3.043300	30.1835709908	16.515003881
EfM3.048460	30.1835709908	16.515003881
EfM3.057070	30.1835709908	16.515003881
EfM3.057960	120.734283963	66.0600155241
EfM3.059690	60.3671419817	33.0300077621
EfM3.069340	30.1835709908	16.515003881
EfM3.072880	90.5507129725	49.5450116431
EfM3.073440	30.1835709908	16.515003881
EfM3.076530	120.734283963	66.0600155241
EfM3.079980	30.1835709908	16.515003881
EfM3.080150	211.284996936	115.605027167
EfM3.082380	150.917854954	82.5750194051
EfM3.066060	81.4041763086	148.635034929
EfM3.007310	54.4218931502	99.0900232862
EfM3.060720	54.4218931502	99.0900232862
EfM3.027360	120.27695713	66.0600155241
EfM3.058250	120.27695713	66.0600155241
EfM3.012020	330.6473004	181.665042691
EfM3.052990	90.0933861393	49.5450116431
EfM3.060680	90.0933861393	49.5450116431
EfM3.071530	90.0933861393	49.5450116431
EfM3.076560	360.373544557	198.180046572
EfM3.068750	150.003201288	82.5750194051
EfM3.045575	81.8615031418	148.635034929
EfM3.082540	81.8615031418	148.635034929
EfM3.002810	59.9098151485	33.0300077621
EfM3.007430	59.9098151485	33.0300077621
EfM3.030720	59.9098151485	33.0300077621
EfM3.033730	59.9098151485	33.0300077621
EfM3.035320	59.9098151485	33.0300077621
EfM3.076715	179.729445445	99.0900232862
EfM3.019660	239.181933761	132.120031048
EfM3.047110	89.6360593061	49.5450116431
EfM3.051850	119.362303464	66.0600155241
EfM3.006800	27.4396099917	49.5450116431
EfM3.012600	27.4396099917	49.5450116431
EfM3.064040	27.4396099917	49.5450116431
EfM3.078560	27.4396099917	49.5450116431
EfM3.079720	109.758439967	198.180046572
EfM3.079850	27.4396099917	49.5450116431
EfM3.009400	9.14653666389	16.515003881
EfM3.014220	18.2930733278	33.0300077621
EfM3.021540	9.14653666389	16.515003881
EfM3.033775	9.14653666389	16.515003881
EfM3.038460	9.14653666389	16.515003881
EfM3.050640	18.2930733278	33.0300077621
EfM3.058630	9.14653666389	16.515003881
EfM3.077110	9.14653666389	16.515003881
EfM3.044030	178.814791779	99.0900232862
EfM3.029870	178.357464946	99.0900232862
EfM3.064480	178.357464946	99.0900232862
EfM3.001400	59.4524883153	33.0300077621
EfM3.034130	29.7262441576	16.515003881
EfM3.036600	118.904976631	66.0600155241
EfM3.041620	29.7262441576	16.515003881
EfM3.044950	59.4524883153	33.0300077621
EfM3.058720	29.7262441576	16.515003881
EfM3.063630	29.7262441576	16.515003881
EfM3.064800	29.7262441576	16.515003881
EfM3.065760	29.7262441576	16.515003881
EfM3.068350	29.7262441576	16.515003881
EfM3.077240	59.4524883153	33.0300077621
EfM3.080110	29.7262441576	16.515003881
EfM3.081650	29.7262441576	16.515003881
EfM3.018500	148.631220788	82.5750194051
EfM3.038130	148.631220788	82.5750194051
EfM3.028340	64.4830834804	115.605027167
EfM3.035910	444.064355032	247.725058215
EfM3.016650	473.333272356	264.240062096
EfM3.000170	88.7214056398	49.5450116431
EfM3.005510	58.9951614821	33.0300077621
EfM3.005910	58.9951614821	33.0300077621
EfM3.006930	176.985484446	99.0900232862
EfM3.018460	58.9951614821	33.0300077621
EfM3.021020	117.990322964	66.0600155241
EfM3.036710	58.9951614821	33.0300077621
EfM3.036770	58.9951614821	33.0300077621
EfM3.052930	58.9951614821	33.0300077621
EfM3.078100	58.9951614821	33.0300077621
EfM3.010220	37.0434734888	66.0600155241
EfM3.048050	37.0434734888	66.0600155241
EfM3.058880	37.0434734888	66.0600155241
EfM3.079990	37.0434734888	66.0600155241
EfM3.003400	88.2640788066	49.5450116431
EfM3.019200	88.2640788066	49.5450116431
EfM3.070180	64.9404103136	115.605027167
EfM3.011890	440.8630672	247.725058215
EfM3.068020	146.801913455	82.5750194051
EfM3.011000	205.339748104	115.605027167
EfM3.018240	27.8969368249	49.5450116431
EfM3.051120	27.8969368249	49.5450116431
EfM3.008990	58.5378346489	33.0300077621
EfM3.032600	58.5378346489	33.0300077621
EfM3.032790	58.5378346489	33.0300077621
EfM3.033140	29.2689173245	16.515003881
EfM3.035810	204.882421271	115.605027167
